,id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
1479,7elIkoOS2mi8mHWoAE9Qh5,https://open.spotify.com/track/7elIkoOS2mi8mHWoAE9Qh5,Seja Para Mim - Acústico / Ao Vivo,Maneva,Acústico Na Casa Do Lago (Acústico / Ao Vivo),False,49,216251,5,1,4,0.773,0.386,0.0395,0.607,0.177,0.688,0.506,123.755,1
1480,17OqI90oTFZ3J8PVu6j07V,https://open.spotify.com/track/17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,ABBA,Voulez-Vous,False,63,309173,11,0,4,0.708,0.774,0.0372,0.149,0.00109,0.16899999999999998,0.903,126.63600000000001,1
1481,0J2p4KYdr6Mg4ET6JPlbe1,https://open.spotify.com/track/0J2p4KYdr6Mg4ET6JPlbe1,Super Trouper,ABBA,Super Trouper,False,68,252853,0,1,4,0.764,0.626,0.0288,0.457,6.35e-06,0.201,0.961,118.34,1
1482,3Dy4REq8O09IlgiwuHQ3sk,https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,Waterloo,False,66,168960,2,1,4,0.445,0.9490000000000001,0.0471,0.395,8.18e-06,0.0902,0.653,147.60399999999998,1
1483,7J2gyNghNTzl4EsLhXp01Q,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,XXXTENTACION,?,True,69,176590,10,0,4,0.562,0.579,0.484,0.27399999999999997,0.0,0.102,0.5770000000000001,84.14299999999999,1
1484,36ylLzMtvJ2CItc7bN4TcF,https://open.spotify.com/track/36ylLzMtvJ2CItc7bN4TcF,Taro,alt-J,An Awesome Wave,False,59,314986,5,1,4,0.35,0.47600000000000003,0.034,0.765,0.0039,0.0785,0.293,171.938,1
1485,3zopUGxKy1Uz4cKtDGjZry,https://open.spotify.com/track/3zopUGxKy1Uz4cKtDGjZry,Mr. Sandman - 1954 #1 Billboard chart hit,The Chordettes,"""They're Riding High"" Says Archie",False,56,143133,9,1,4,0.623,0.315,0.0475,0.7090000000000001,0.0,0.0874,0.625,110.38,1
1486,0Dn40gxVCMo5TkgS8Ik18Q,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,Lil Peep,Falling Down (Bonus Track),True,14,196400,4,0,4,0.669,0.574,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,1
1487,0s3nnoMeVWz3989MkNQiRf,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,True,15,239835,6,0,4,0.511,0.5660000000000001,0.2,0.349,0.0,0.34,0.218,83.90299999999999,1
1488,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,A Star Is Born Soundtrack,False,86,215733,7,1,4,0.5720000000000001,0.385,0.0308,0.371,0.0,0.231,0.32299999999999995,95.79899999999999,1
1489,3486Lr8wG9lwDDImcHMR6f,https://open.spotify.com/track/3486Lr8wG9lwDDImcHMR6f,Belly Dance,Kayliah - Pegguy Tabu,Hostile Super Stars,False,0,237026,0,1,4,0.7509999999999999,0.708,0.0746,0.307,0.0,0.0681,0.7440000000000001,90.24799999999999,1
1490,5Lc24nn70WSNSHfk9tAEtz,https://open.spotify.com/track/5Lc24nn70WSNSHfk9tAEtz,Hey Oh - Radio Edit,Tragédie,Tragédie,False,14,211719,8,0,4,0.929,0.365,0.0705,0.0031,0.0,0.053,0.865,95.021,1
1491,51SomfozsKSR3teFcrFQ4S,https://open.spotify.com/track/51SomfozsKSR3teFcrFQ4S,Concheta,Língua de Trapo,Língua De Trapo,False,12,254133,11,0,3,0.552,0.358,0.0289,0.47,0.0,0.685,0.617,97.509,1
1492,5oN8BpeIwFhwUnOHYMrjdp,https://open.spotify.com/track/5oN8BpeIwFhwUnOHYMrjdp,"Autobiografia, Pt. 1",Sid,5696,True,42,183768,2,1,4,0.6779999999999999,0.7190000000000001,0.284,0.8340000000000001,0.0,0.44799999999999995,0.565,95.09100000000001,1
1493,341Wiq7sedQn9GZpXyjUka,https://open.spotify.com/track/341Wiq7sedQn9GZpXyjUka,Rap News,Sid,Rap News,True,40,243493,1,1,4,0.72,0.733,0.285,0.253,0.0,0.10400000000000001,0.158,106.306,1
1494,0Rx6ETvhDhfJvaK9MT05OH,https://open.spotify.com/track/0Rx6ETvhDhfJvaK9MT05OH,Assalto a Mão Letrada,Sid,Assalto a Mão Letrada,True,42,123796,11,0,4,0.741,0.6559999999999999,0.41100000000000003,0.455,0.0,0.109,0.833,94.90799999999999,1
1495,19f7uNKSaMSCILjTE2xIbC,https://open.spotify.com/track/19f7uNKSaMSCILjTE2xIbC,"Brasil Colônia (feat. Fábio Brazza, Sant, Sid & GOG)",Oriente,"Brasil Colônia (feat. Fábio Brazza, Sant, Sid & GOG)",False,44,400566,11,0,4,0.677,0.519,0.469,0.415,0.0,0.28300000000000003,0.612,92.84100000000001,1
1496,7Gz1ia9WBuR38wHPT2G9yj,https://open.spotify.com/track/7Gz1ia9WBuR38wHPT2G9yj,O Que Quiser Fazer,Luccas Carlos,Um,False,52,225877,1,1,4,0.8079999999999999,0.536,0.0819,0.608,1.54e-06,0.0971,0.21600000000000003,112.02600000000001,1
1497,6wqRHXRG301Xedy3wBCCwo,https://open.spotify.com/track/6wqRHXRG301Xedy3wBCCwo,Sensação,1Kilo,Sensação,False,56,272004,2,0,4,0.8420000000000001,0.441,0.106,0.53,0.0,0.192,0.722,128.028,1
1498,3IfJVGTOfqoecb0bCm0CO8,https://open.spotify.com/track/3IfJVGTOfqoecb0bCm0CO8,"Você Vai Entender (feat. Pablo Martins, Morgado, NaBrisa & Baviera)",1Kilo,"Você Vai Entender (feat. Pablo Martins, Morgado, NaBrisa & Baviera)",True,1,290046,11,1,4,0.596,0.745,0.128,0.233,0.0,0.0868,0.297,68.842,1
1499,4OgX9LMSQS6bplwXLY18LL,https://open.spotify.com/track/4OgX9LMSQS6bplwXLY18LL,Amor de Gelo,San Joe,Amor de Gelo,False,52,222483,1,0,4,0.767,0.5479999999999999,0.115,0.6809999999999999,0.0,0.111,0.574,115.991,1
1500,6hWxL0tpZm0QOLNSpT6Qra,https://open.spotify.com/track/6hWxL0tpZm0QOLNSpT6Qra,Guilty Conscience,Eminem,The Slim Shady LP,True,4,199333,4,0,4,0.752,0.782,0.28800000000000003,0.0483,0.0,0.34,0.48700000000000004,90.854,1
1501,3ssX20QT5c3nA9wk78V1LQ,https://open.spotify.com/track/3ssX20QT5c3nA9wk78V1LQ,Ambitionz Az A Ridah,2Pac,All Eyez On Me,True,76,278386,2,1,4,0.8009999999999999,0.9079999999999999,0.221,0.00253,0.000655,0.0698,0.805,87.279,1
1502,68pWLkspLFIfIPPtzyTkQy,https://open.spotify.com/track/68pWLkspLFIfIPPtzyTkQy,Regulate,Warren G,Regulate… G Funk Era (Special Edition),True,13,248866,11,0,4,0.8490000000000001,0.521,0.21600000000000003,0.306,1.65e-06,0.115,0.763,95.262,1
1503,2xoPn7HkB4K4liMVojQQ3T,https://open.spotify.com/track/2xoPn7HkB4K4liMVojQQ3T,You Got Me,The Roots,Things Fall Apart,True,10,259306,11,0,4,0.7290000000000001,0.442,0.285,0.151,0.0,0.18899999999999997,0.757,81.029,1
1504,0AvV49z4EPz5ocYN7eKGAK,https://open.spotify.com/track/0AvV49z4EPz5ocYN7eKGAK,No Diggity,Blackstreet,Another Level,False,16,304600,1,0,4,0.868,0.6459999999999999,0.28800000000000003,0.303,0.0,0.284,0.67,88.641,1
1505,2DgMxFMUQRPthW4ROhjen1,https://open.spotify.com/track/2DgMxFMUQRPthW4ROhjen1,SWEET,BROCKHAMPTON,SATURATION II,True,69,274274,10,0,4,0.718,0.628,0.223,0.5429999999999999,0.0,0.11599999999999999,0.722,92.10700000000001,1
1506,0u9ZX0Z3Ne0Y7NM3A4UPtI,https://open.spotify.com/track/0u9ZX0Z3Ne0Y7NM3A4UPtI,Sol,Família Madá,Muitas Vezes Mais... Vol. 1: Relicário,True,50,205602,6,0,3,0.609,0.68,0.254,0.0281,0.0,0.33399999999999996,0.636,81.875,1
1507,6jlT1zT7tKV8YUqJe08rfD,https://open.spotify.com/track/6jlT1zT7tKV8YUqJe08rfD,A Praga,Haikaiss,A Praga,True,53,192816,7,1,4,0.682,0.922,0.355,0.341,0.0,0.209,0.644,123.833,1
1508,4PhzFZQnhPnaqXYLAB29MT,https://open.spotify.com/track/4PhzFZQnhPnaqXYLAB29MT,Sem Graça,Haikaiss,"Fotografia de um Instante, Vol. 1 & 2",False,55,229904,11,0,4,0.688,0.608,0.35,0.263,0.0,0.138,0.485,92.82600000000001,1
1509,0yTJtxZJ5VLfBEHhiNUNeY,https://open.spotify.com/track/0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant,Home of the Strange,False,65,197426,0,1,4,0.6729999999999999,0.789,0.0408,0.00975,0.0,0.752,0.841,100.04299999999999,1
1510,1YMCKDEOqK4jP8G5Euqdbu,https://open.spotify.com/track/1YMCKDEOqK4jP8G5Euqdbu,Lesbigay,Aíla,Em Cada Verso um Contra-Ataque,False,26,254400,10,0,4,0.652,0.645,0.0328,0.0365,0.313,0.0953,0.434,124.60799999999999,1
1511,53G729jc38JTStNPNX4dF1,https://open.spotify.com/track/53G729jc38JTStNPNX4dF1,Nothing in Return,Monsune,Nothing in Return,False,34,232200,11,0,4,0.672,0.7390000000000001,0.0695,0.551,0.046,0.182,0.685,100.00399999999999,1
1512,7mLIL4OdNdwFcGNlTcWa0c,https://open.spotify.com/track/7mLIL4OdNdwFcGNlTcWa0c,Talk to Me,Cavetown,Dear.,False,65,277327,4,1,4,0.626,0.32299999999999995,0.0339,0.667,0.0,0.0605,0.23399999999999999,130.086,1
1513,7cneuh5BMBbqbbGrpqTDHQ,https://open.spotify.com/track/7cneuh5BMBbqbbGrpqTDHQ,That I Miss You,Vansire,That I Miss You,False,60,140116,4,1,4,0.779,0.5720000000000001,0.0396,0.306,0.7390000000000001,0.106,0.9670000000000001,114.994,1
1514,1t4pPnbkOjzoA5RvsDjvUU,https://open.spotify.com/track/1t4pPnbkOjzoA5RvsDjvUU,1999 WILDFIRE,BROCKHAMPTON,1999 WILDFIRE,True,71,251250,5,1,4,0.8109999999999999,0.57,0.129,0.253,0.0,0.14800000000000002,0.8140000000000001,128.066,1
1515,0dWOFwdXrbBUYqD9DLsoyK,https://open.spotify.com/track/0dWOFwdXrbBUYqD9DLsoyK,BLEACH,BROCKHAMPTON,SATURATION III,True,75,273151,1,0,4,0.595,0.657,0.183,0.462,0.000597,0.43700000000000006,0.718,156.093,1
1516,2g8HN35AnVGIk7B8yMucww,https://open.spotify.com/track/2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),True,73,252746,9,0,4,0.778,0.578,0.27399999999999997,0.43200000000000005,0.0,0.138,0.758,84.48700000000001,1
1517,7KwZNVEaqikRSBSpyhXK2j,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),True,75,229826,9,1,4,0.9009999999999999,0.6970000000000001,0.28,0.145,0.0,0.287,0.67,93.941,1
1518,503OTo2dSqe7qk76rgsbep,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,2001,True,73,270586,11,1,4,0.816,0.775,0.23399999999999999,0.16,0.00031,0.0543,0.527,93.431,1
1519,6TWoOOvqyMHBUuHpNS5Rre,https://open.spotify.com/track/6TWoOOvqyMHBUuHpNS5Rre,Not a Damn Thing Changed,Lukas Graham,3 (The Purple Album),False,48,193520,6,0,3,0.8,0.7090000000000001,0.0381,0.23800000000000002,0.0,0.11900000000000001,0.38799999999999996,127.43799999999999,1
1520,1xRn1GOSJCqf0HxFEB200o,https://open.spotify.com/track/1xRn1GOSJCqf0HxFEB200o,Promise,Lukas Graham,3 (The Purple Album),False,46,194120,6,0,3,0.767,0.508,0.0457,0.39799999999999996,0.0,0.136,0.687,95.97,1
1521,7LKZfLbyXHEph3t9Svfk0i,https://open.spotify.com/track/7LKZfLbyXHEph3t9Svfk0i,Unhappy,Lukas Graham,3 (The Purple Album),False,43,196000,5,0,4,0.7929999999999999,0.6970000000000001,0.115,0.0522,1.45e-06,0.262,0.5539999999999999,87.985,1
1522,3iOej8QpexFHC47NBouYyU,https://open.spotify.com/track/3iOej8QpexFHC47NBouYyU,Hold My Hand,Lukas Graham,3 (The Purple Album),False,46,227680,7,1,4,0.727,0.506,0.0548,0.375,0.0,0.10400000000000001,0.271,129.054,1
1523,7tvLOdL1l7aDQOiK9NHTNi,https://open.spotify.com/track/7tvLOdL1l7aDQOiK9NHTNi,Say Yes (Church Ballad),Lukas Graham,3 (The Purple Album),False,42,213893,6,1,4,0.6,0.501,0.0371,0.19399999999999998,0.0,0.11,0.129,77.98100000000001,1
1524,0yb0vfZe6qShIACQJW5GgD,https://open.spotify.com/track/0yb0vfZe6qShIACQJW5GgD,Hit or Miss,BOYO,Hit or Miss,False,45,248253,4,0,4,0.514,0.413,0.0453,0.49700000000000005,0.899,0.0847,0.332,179.785,1
1525,3sncZtTFCzjtjRV8ddRYJi,https://open.spotify.com/track/3sncZtTFCzjtjRV8ddRYJi,Forthenight,Musiq Soulchild,Soulstar,False,37,229466,3,0,4,0.6970000000000001,0.6779999999999999,0.23399999999999999,0.256,0.0,0.191,0.785,101.051,1
1526,3b89BehicGUgc60pLBo092,https://open.spotify.com/track/3b89BehicGUgc60pLBo092,Flou,Angèle,Brol,False,67,196920,5,0,4,0.682,0.52,0.0589,0.6970000000000001,5.44e-06,0.265,0.46799999999999997,112.965,1
1527,3iBOe7U7kRPNIoL3QLCVu2,https://open.spotify.com/track/3iBOe7U7kRPNIoL3QLCVu2,La thune,Angèle,Brol,True,61,201906,11,1,4,0.7020000000000001,0.593,0.0532,0.526,1.09e-05,0.11199999999999999,0.522,145.039,1
1528,2jX5c5RFp0A9E1GDsvGxIa,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,Balance ton quoi,Angèle,Brol,False,70,189480,0,1,4,0.703,0.442,0.0823,0.594,2.3899999999999998e-05,0.276,0.381,115.932,1
1529,3iXhLi33EpUfcOwasC8un1,https://open.spotify.com/track/3iXhLi33EpUfcOwasC8un1,Ta reine,Angèle,Brol,False,64,213200,9,0,4,0.6679999999999999,0.44,0.0801,0.8220000000000001,3.98e-06,0.0901,0.127,107.09100000000001,1
1530,1Fe2envYaKJp0anSCOfArY,https://open.spotify.com/track/1Fe2envYaKJp0anSCOfArY,Falam,BK,Gigantes,False,39,236066,7,1,4,0.723,0.762,0.297,0.0823,0.0,0.318,0.74,138.019,1
1531,4cdCTVjFGCOxwhIOBAgY6O,https://open.spotify.com/track/4cdCTVjFGCOxwhIOBAgY6O,Deus do Furdunço,BK,Gigantes,False,46,148738,7,1,4,0.852,0.6459999999999999,0.251,0.0287,3.84e-06,0.0922,0.831,104.02600000000001,1
1532,3yMjo7k4tTly5iyYcvQM3S,https://open.spotify.com/track/3yMjo7k4tTly5iyYcvQM3S,Titãs,BK,Gigantes,False,47,294314,5,0,4,0.498,0.49200000000000005,0.22,0.257,1.96e-06,0.10099999999999999,0.515,134.683,1
1533,7eYEQnY6Lzh3Y8jSOt3xEF,https://open.spotify.com/track/7eYEQnY6Lzh3Y8jSOt3xEF,Planos,BK,Gigantes,False,60,219334,5,0,4,0.457,0.763,0.0832,0.11599999999999999,0.0,0.188,0.11900000000000001,90.259,1
1534,6K1M9mp0JTDRYWKlZNMi9q,https://open.spotify.com/track/6K1M9mp0JTDRYWKlZNMi9q,Thiaguinho e Rodriguinho,Delatorvi,A Vida de Emmett Till,True,9,154019,9,1,4,0.331,0.826,0.21100000000000002,0.162,0.0,0.084,0.752,76.432,1
1535,0jrAMYUApnJdyCCnUaJUpA,https://open.spotify.com/track/0jrAMYUApnJdyCCnUaJUpA,Sensual Skrr,Delatorvi,A Vida de Emmett Till,True,28,213360,8,0,4,0.69,0.696,0.0861,0.316,0.0,0.551,0.451,120.81700000000001,1
1536,60sLpXE59rFqdD8s8OJKfn,https://open.spotify.com/track/60sLpXE59rFqdD8s8OJKfn,Tilelê,Delatorvi,Hnmb (Homem Negro Mundo Branco),False,19,278437,3,0,4,0.794,0.857,0.21,0.28800000000000003,0.0,0.62,0.878,90.021,1
1537,2FY7b99s15jUprqC0M5NCT,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Origins (Deluxe),False,82,189466,2,1,4,0.7040000000000001,0.611,0.0409,0.217,0.0,0.0812,0.22,100.0,1
1538,5zhnwbZWsbfJFNcrdO3LYB,https://open.spotify.com/track/5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,Anitta,Solo,False,58,176186,8,0,4,0.867,0.638,0.068,0.0203,1.88e-06,0.0695,0.7,104.947,1
1539,1tKSESuh7Rdpwe3bqxiWOH,https://open.spotify.com/track/1tKSESuh7Rdpwe3bqxiWOH,Morena,Vitor Kley,Morena,False,7,163098,0,0,4,0.643,0.7609999999999999,0.226,0.262,0.0,0.11900000000000001,0.345,167.93400000000003,1
1540,1gvx5kCD76DNfOJd0Xf6zK,https://open.spotify.com/track/1gvx5kCD76DNfOJd0Xf6zK,Assim na Lama Como na Fama,Djalma Não Entende de Política,Apesar da Crise,False,7,273632,11,0,4,0.564,0.589,0.162,0.541,0.00329,0.113,0.691,101.57,1
1541,27r2KGenMSjp37lQS2UIHY,https://open.spotify.com/track/27r2KGenMSjp37lQS2UIHY,O Sol Não Dá Ré,Djalma Não Entende de Política,Apesar da Crise,False,2,227760,4,1,4,0.757,0.665,0.0547,0.35200000000000004,2.49e-05,0.0412,0.816,124.912,1
1542,2xTft6GEZeTyWNpdX94rkf,https://open.spotify.com/track/2xTft6GEZeTyWNpdX94rkf,All Eyez On Me,2Pac,All Eyez On Me,True,74,307773,1,1,4,0.873,0.7190000000000001,0.248,0.03,0.0,0.33299999999999996,0.858,93.281,1
1543,5H0dVldtI6HJZnEXzigKfY,https://open.spotify.com/track/5H0dVldtI6HJZnEXzigKfY,Ruff Ryders' Anthem,DMX,It's Dark And Hell Is Hot,True,7,214440,10,0,4,0.879,0.573,0.305,0.0636,0.0,0.256,0.73,91.037,1
1544,1YumR6MJyfkoHarpg2oL19,https://open.spotify.com/track/1YumR6MJyfkoHarpg2oL19,Rubi,Andrade,Rubi,False,57,207314,10,0,4,0.591,0.61,0.358,0.609,0.0,0.115,0.509,99.52600000000001,1
1545,6vvOfOKwEq13QiBVSdvNOb,https://open.spotify.com/track/6vvOfOKwEq13QiBVSdvNOb,Quando Você Voltar,Grito Filmes,Quando Você Voltar,False,0,270181,9,1,4,0.57,0.489,0.14400000000000002,0.866,0.0,0.0903,0.324,175.928,1
1546,1fWrUR2Pkcav51Yr3ReaFJ,https://open.spotify.com/track/1fWrUR2Pkcav51Yr3ReaFJ,Aquela Fé,Don L,"Roteiro pra Aïnouz, Vol. 3",False,46,368024,11,1,4,0.652,0.546,0.047,0.38299999999999995,0.0,0.09300000000000001,0.466,93.00399999999999,1
1547,5wQ4WwvlMMk0B7EKL5RBOM,https://open.spotify.com/track/5wQ4WwvlMMk0B7EKL5RBOM,Gamesofluck,Parcels,Gamesofluck,False,17,348093,9,0,4,0.659,0.757,0.038,0.128,0.485,0.0859,0.5529999999999999,104.99700000000001,1
1548,0bkNJm3BcQyHpytMI7a3TX,https://open.spotify.com/track/0bkNJm3BcQyHpytMI7a3TX,Older,Parcels,Older,False,14,207192,3,1,5,0.746,0.765,0.054000000000000006,0.366,0.00156,0.0799,0.972,154.971,1
1549,2pC4aF8VvXFapppROIALIW,https://open.spotify.com/track/2pC4aF8VvXFapppROIALIW,Tieduprightnow,Parcels,Parcels,False,46,181492,5,0,4,0.85,0.479,0.0461,0.145,0.000472,0.0723,0.905,102.03299999999999,1
1550,2eC43PWHMbUnwqCRZcbGfo,https://open.spotify.com/track/2eC43PWHMbUnwqCRZcbGfo,Exotica,Parcels,Parcels,False,46,312300,0,1,4,0.8220000000000001,0.314,0.0421,0.534,0.0192,0.165,0.639,117.984,1
1551,1kgws2l8gsvDhtsVyzWbu9,https://open.spotify.com/track/1kgws2l8gsvDhtsVyzWbu9,Overnight,Parcels,Overnight,False,22,219602,8,0,4,0.81,0.818,0.0511,0.34299999999999997,0.0548,0.113,0.887,119.98200000000001,1
1552,1qtiESAzfGMw3YqJvI97ki,https://open.spotify.com/track/1qtiESAzfGMw3YqJvI97ki,Lightenup,Parcels,Parcels,False,60,237227,0,1,4,0.857,0.6579999999999999,0.0388,0.015,0.266,0.105,0.703,122.969,1
1553,50Z4iJl6zDVxpA5v2mRPHP,https://open.spotify.com/track/50Z4iJl6zDVxpA5v2mRPHP,Mentira,NaBrisa,Mentira,True,39,237735,4,0,5,0.41200000000000003,0.654,0.433,0.34299999999999997,0.0,0.0628,0.25,73.499,1
1554,5NpxTAGQPq4m68pSJj0g25,https://open.spotify.com/track/5NpxTAGQPq4m68pSJj0g25,Cypher Reza Sincera,1Kilo,Cypher Reza Sincera,True,47,317250,9,0,4,0.6859999999999999,0.742,0.331,0.5,0.0,0.107,0.823,89.725,1
1555,6cVQPYWMIyvNnW6UL3kpYq,https://open.spotify.com/track/6cVQPYWMIyvNnW6UL3kpYq,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Tales From The Brothers Gibb,False,46,194466,7,1,4,0.639,0.415,0.042,0.267,0.0009119999999999999,0.636,0.6709999999999999,105.928,1
1556,43TDFuJclqZSQrHZvOpMSv,https://open.spotify.com/track/43TDFuJclqZSQrHZvOpMSv,"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Tales From The Brothers Gibb,False,52,209506,1,0,4,0.737,0.514,0.0288,0.0241,0.00479,0.135,0.902,109.16,1
1557,6nwAubYnLGl7F7cDuOoVLp,https://open.spotify.com/track/6nwAubYnLGl7F7cDuOoVLp,Quiet Storm,Mobb Deep,Murda Muzik,True,61,265493,2,1,4,0.79,0.728,0.391,0.366,0.0,0.11199999999999999,0.40299999999999997,96.978,1
1558,22Yq5tkMN8JE7h1Bq3pWHS,https://open.spotify.com/track/22Yq5tkMN8JE7h1Bq3pWHS,Wreckonize - Remix Vocal,Smif-N-Wessun,Wreckonize bw Sound Bwoy Bureill,False,56,233199,1,1,4,0.775,0.451,0.0567,0.29600000000000004,6.31e-06,0.12300000000000001,0.5589999999999999,92.986,1
1559,6enXeBnLnyjfweN6VWcIoh,https://open.spotify.com/track/6enXeBnLnyjfweN6VWcIoh,Passing Me By,The Pharcyde,Bizarre Ride II: The Pharcyde,False,2,301840,4,0,4,0.763,0.76,0.259,0.0762,0.0,0.26,0.599,87.095,1
1560,2OsGdZYDdTK4pxDMsK0Blv,https://open.spotify.com/track/2OsGdZYDdTK4pxDMsK0Blv,Ms. Fat Booty,Mos Def,Black On Both Sides,True,9,223515,1,1,4,0.7809999999999999,0.589,0.21,0.14800000000000002,0.0,0.166,0.8640000000000001,90.43700000000001,1
1561,6jUyYHDikmw9WltPojSR37,https://open.spotify.com/track/6jUyYHDikmw9WltPojSR37,Got 'Til It's Gone,Janet Jackson,The Velvet Rope,True,63,241760,7,1,4,0.789,0.413,0.244,0.0223,0.00031299999999999996,0.3,0.518,89.911,1
1562,31zryHKIMRC9oihbRHedFU,https://open.spotify.com/track/31zryHKIMRC9oihbRHedFU,Fkkking High,Adrian Daniel,Fkkking High,True,13,240065,8,1,4,0.335,0.74,0.0988,0.20800000000000002,0.0015,0.113,0.21600000000000003,138.373,1
1563,1ez5THySJS7ikVM4UDk5sZ,https://open.spotify.com/track/1ez5THySJS7ikVM4UDk5sZ,I Want You,Marian Hill,I Want You,False,0,212493,5,0,1,0.6679999999999999,0.35100000000000003,0.536,0.461,3.4e-05,0.21899999999999997,0.366,139.562,1
1564,7iXF2W9vKmDoGAhlHdpyIa,https://open.spotify.com/track/7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,2001,True,70,222293,8,1,4,0.924,0.74,0.0774,0.0827,0.0,0.163,0.621,133.974,1
1565,4LwU4Vp6od3Sb08CsP99GC,https://open.spotify.com/track/4LwU4Vp6od3Sb08CsP99GC,The Next Episode,Dr. Dre,2001,True,68,161506,10,0,4,0.922,0.909,0.27,0.0281,0.0,0.0856,0.309,95.295,1
1566,5n8Aro6j1bEGIy7Tpo7FV7,https://open.spotify.com/track/5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,Straight Outta Compton,True,67,345717,8,0,4,0.8590000000000001,0.75,0.303,0.0193,0.0,0.0538,0.857,98.691,1
1567,1Z4mVNtYGnpjHUoZVo3IMU,https://open.spotify.com/track/1Z4mVNtYGnpjHUoZVo3IMU,Smooth Operator,Big Daddy Kane,It's A Big Daddy Thing,False,50,284466,4,0,4,0.8909999999999999,0.319,0.33299999999999996,0.0933,0.00010400000000000001,0.0482,0.687,92.649,1
1568,7aRGb3vZGMLNpK2PEdUjdA,https://open.spotify.com/track/7aRGb3vZGMLNpK2PEdUjdA,He Got Game,Public Enemy,He Got Game (Soundtrack),True,57,286200,4,1,4,0.825,0.639,0.18899999999999997,0.0736,0.0224,0.0612,0.866,97.389,1
1569,6REiDLAJKtYGoZsPVgNdiH,https://open.spotify.com/track/6REiDLAJKtYGoZsPVgNdiH,Neuruppin,K.I.Z,Hahnenkampf,False,52,323253,0,1,4,0.606,0.779,0.0593,0.11800000000000001,0.0,0.105,0.159,145.07399999999998,1
1570,2204we6JYot9Q4gY71pq1y,https://open.spotify.com/track/2204we6JYot9Q4gY71pq1y,Kopf Stein Pflaster,RAG,Unter Tage,True,25,254560,2,1,4,0.8690000000000001,0.33799999999999997,0.321,0.0136,0.00103,0.0932,0.529,92.03299999999999,1
1571,2PMqwXeDcmeHqSUMRPU1Ey,https://open.spotify.com/track/2PMqwXeDcmeHqSUMRPU1Ey,Mit dir,Freundeskreis,Esperanto,False,3,278960,8,0,5,0.789,0.435,0.0563,0.109,0.0294,0.168,0.499,80.0,1
1572,4wWqsVKREjScKuLQlgdsU5,https://open.spotify.com/track/4wWqsVKREjScKuLQlgdsU5,Brazilian Soul (feat. Sofi Tukker),The Knocks,Brazilian Soul (feat. Sofi Tukker) [Acoustic Bossa Version],False,0,197373,1,1,4,0.653,0.68,0.0885,0.0573,2.28e-06,0.0683,0.541,99.023,1
1573,791YTMSeD7SPGWHLIe61ew,https://open.spotify.com/track/791YTMSeD7SPGWHLIe61ew,Brenda's Got A Baby,2Pac,2Pacalypse Now,True,56,233466,5,0,4,0.67,0.496,0.0907,0.0275,0.0,0.10400000000000001,0.713,166.75799999999998,1
1574,3lQyndMt2mOJN1fBKvfuEI,https://open.spotify.com/track/3lQyndMt2mOJN1fBKvfuEI,Practice Lookin' Hard,E-40,The Mail Man (Original Master Peace),True,25,276920,7,1,3,0.5589999999999999,0.35700000000000004,0.452,0.185,0.0,0.11199999999999999,0.7120000000000001,68.624,1
1575,1B75hgRqe7A4fwee3g3Wmu,https://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,Please Hammer Don't Hurt 'Em,False,71,257360,11,0,4,0.867,0.517,0.0875,0.00456,0.000339,0.0864,0.866,133.148,1
